date,n_articles,mean_score,share_pos_minus_neg,conf_weighted,ci_lo,ci_hi,confidence
2021-02-16,3,-0.4634214573695014,-0.3333333333333333,-0.3511423237310833,-0.7290262070018798,0.04116210201755159,0.5457988190187409
2021-02-17,3,-0.14218570302667402,-0.3333333333333333,-0.09627457140671392,-0.21497255004942406,0.0033879910188261003,0.597478509894536
2021-02-18,1,0.0040015507256612,1.0,0.0040015507256612,,,0.9618803640708817
2021-02-19,4,-0.2652975458477158,0.0,-0.3000911782355884,-0.7934529503988432,0.0058718276083355786,0.808010429135728
2021-02-20,2,0.5294488306390122,1.0,0.5892056971753866,0.0868041301146149,0.9720935311634094,0.7800512973901053
2021-02-21,6,-0.07926801001303829,0.3333333333333333,-0.025032915972573646,-0.17532064820510493,0.05259725866253237,0.7077327176534766
2021-02-22,11,0.23144761835944586,0.2727272727272727,0.26068278543043183,-0.18708055005783208,0.6627203363738168,0.6952714874440218
2021-02-23,47,-0.06629155670352121,0.021276595744680826,-0.03719941498180747,-0.2703635115032451,0.20116897906739092,0.625422730342326
2021-02-24,46,0.21001000168515652,0.26086956521739135,0.3401743878354318,0.09608064956928897,0.568450463775038,0.638887703111128
2021-02-25,48,0.22173256842749348,0.2916666666666667,0.2880529452940121,0.05300838807451335,0.5070309479048739,0.7087470342578923
